atm_id,atm_name,latitude,longitude,area_type,city,monthly_transactions,avg_withdrawal_amount,atm_status,last_used_days_ago,data_source,location_data_quality,anchor_latitude,anchor_longitude,linkage_type,distance_method,atm_density_1km
ATM04111,Kothrud,18.50667961947056,73.81323810559718,Commercial,Pune,0,2631,Active,100,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,645
ATM04112,Shivaji Nagar,18.532356493906708,73.84479047223076,IT Hub,Pune,2446,4544,Active,29,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,622
ATM04113,Camp,18.52178150935091,73.85427233898339,IT Hub,Pune,2142,1519,Active,48,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,992
ATM04114,Swargate,18.496885702193936,73.86677252741292,Commercial,Pune,0,2768,Active,39,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,613
ATM04115,Baner,18.559069190273455,73.78028173466042,Commercial,Pune,0,2492,Active,19,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,612
ATM04116,Viman Nagar,18.5631783612254,73.91100979954896,Mixed,Pune,161,3403,Active,19,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,640
ATM04117,Viman Nagar,18.573493485966626,73.91336068078147,Mixed,Pune,867,4212,Active,37,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,641
ATM04118,Camp,18.514505830842072,73.86211539559537,Mixed,Pune,834,2720,Active,0,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,793
ATM04119,Swargate,18.503392825559203,73.85775496956012,IT Hub,Pune,2039,2712,Active,20,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,756
ATM04120,Shivaji Nagar,18.531600602478687,73.85552588313404,Mixed,Pune,0,2787,Active,22,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,685
ATM04121,Hinjewadi,18.590053110648405,73.7447245785393,Mixed,Pune,2296,3317,Active,10,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,616
ATM04122,Camp,18.51484739289922,73.8511382593583,Commercial,Pune,3347,1754,Active,42,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,664
ATM04123,Yerwada,18.5659030806438,73.87252476170396,Residential,Pune,0,2045,Active,93,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,632
ATM04124,Kothrud,18.504380408814722,73.80309817701387,IT Hub,Pune,190,1063,Active,1,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,644
ATM04125,Kothrud,18.512579944311796,73.80894365608151,Mixed,Pune,2338,3433,Active,139,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,641
ATM04126,Shivaji Nagar,18.52527572142952,73.84706266231389,Residential,Pune,0,3947,Active,5,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,809
ATM04127,Baner,18.562742465854683,73.79061755447744,IT Hub,Pune,1920,1460,Active,24,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,615
ATM04128,Shivaji Nagar,18.53537034547926,73.84879897424184,IT Hub,Pune,559,3525,Active,11,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,619
ATM04129,Yerwada,18.563030583714646,73.88265957613284,Residential,Pune,1242,3009,Active,5,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,632
ATM04130,Aundh,18.55221194916176,73.80759672935453,Residential,Pune,997,3850,Active,57,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,638
ATM04131,Viman Nagar,18.564373811190066,73.9189826933206,Mixed,Pune,1950,3777,Active,0,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,640
ATM04132,Hadapsar,18.511981271078504,73.91852837084046,IT Hub,Pune,5743,4241,Active,23,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,596
ATM04133,Kothrud,18.502778795390952,73.81047582669851,Residential,Pune,353,3336,Active,102,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,640
ATM04134,Shivaji Nagar,18.526806015587017,73.8547164082938,IT Hub,Pune,0,3728,Active,22,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,939
ATM04135,Baner,18.553406142461625,73.78560873347455,IT Hub,Pune,0,3143,Active,6,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,612
ATM04136,Shivaji Nagar,18.529333738585546,73.84424089285586,Residential,Pune,219,3386,Active,80,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,617
ATM04137,Camp,18.521633368140083,73.85948408132971,IT Hub,Pune,0,1993,Active,23,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,812
ATM04138,Aundh,18.562164161577957,73.80371959795077,Commercial,Pune,230,2880,Active,88,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,639
ATM04139,Hinjewadi,18.58813994443551,73.73385416462945,Residential,Pune,902,3467,Active,15,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,615
ATM04140,Hinjewadi,18.596518432426137,73.7405126264155,Mixed,Pune,69,3229,Active,61,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,616
ATM04141,Swargate,18.504371982508278,73.86904938071572,IT Hub,Pune,625,2311,Active,18,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,612
ATM04142,Yerwada,18.558654203292736,73.8731295070512,Residential,Pune,0,2083,Active,35,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,633
ATM04143,Aundh,18.557304120726144,73.81367878454138,IT Hub,Pune,1357,2020,Active,31,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,636
ATM04144,Hinjewadi,18.58606730333314,73.74157507837562,Mixed,Pune,1299,2300,Active,28,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,613
ATM04145,Yerwada,18.567993693469766,73.87704240818427,Residential,Pune,961,2325,Active,8,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,632
ATM04146,Viman Nagar,18.567501276628995,73.9083290206141,Commercial,Pune,0,3155,Active,74,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,640
ATM04147,Kothrud,18.50903123679576,73.80235554968151,Commercial,Pune,3198,3454,Active,70,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,640
ATM04148,Viman Nagar,18.572021121664953,73.91842241667555,Mixed,Pune,0,2593,Active,15,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,639
ATM04149,Aundh,18.55450772779962,73.80286250461148,Commercial,Pune,2449,2735,Active,43,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,643
ATM04150,Kothrud,18.50962300950617,73.81280835867221,Mixed,Pune,0,2646,Active,1,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,638
ATM04151,Kothrud,18.502483306474723,73.80551440389165,IT Hub,Pune,3216,2326,Active,63,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,636
ATM04152,Camp,18.511273645570594,73.85816293315219,Mixed,Pune,0,2759,Active,10,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,910
ATM04153,Baner,18.563507738754513,73.78264665452845,Commercial,Pune,0,2575,Active,6,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,612
ATM04154,Baner,18.5579505455578,73.7920377507365,Mixed,Pune,3545,3073,Active,7,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,682
ATM04155,Viman Nagar,18.562216384215276,73.91419680382785,Residential,Pune,187,3989,Active,40,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,639
ATM04156,Swargate,18.49640795781983,73.8614118906481,Mixed,Pune,1150,3349,Active,20,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,611
ATM04157,Shivaji Nagar,18.534184100671013,73.85377578656245,Commercial,Pune,0,4296,Active,56,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,615
ATM04158,Hadapsar,18.509813446885115,73.92936662304591,IT Hub,Pune,2159,3332,Active,48,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,596
ATM04159,Shivaji Nagar,18.524490871654287,73.850196908084,IT Hub,Pune,3092,3919,Active,18,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,954
ATM04160,Camp,18.519767219837913,73.85175081690997,IT Hub,Pune,0,3727,Active,44,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,924
ATM04161,Shivaji Nagar,18.53394015648999,73.84592582253043,Residential,Pune,1050,3905,Active,60,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,617
ATM04162,Baner,18.556032690037092,73.78114275071275,Mixed,Pune,321,2883,Active,49,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,609
ATM04163,Camp,18.51760928040197,73.86254012997185,Mixed,Pune,963,2913,Active,1,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,637
ATM04164,Viman Nagar,18.572160836051225,73.91032246905927,IT Hub,Pune,0,3333,Active,18,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,640
ATM04165,Aundh,18.563504140875583,73.80885091675506,Residential,Pune,1643,3911,Active,118,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,634
ATM04166,Swargate,18.507182353905822,73.86137067639662,Mixed,Pune,1887,4138,Active,15,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,918
ATM04167,Camp,18.51228445063783,73.85303780605867,Residential,Pune,1983,2697,Active,40,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,695
ATM04168,Hinjewadi,18.5931001772376,73.73333543876865,Mixed,Pune,3083,2291,Active,16,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,613
ATM04169,Camp,18.52230711078722,73.85625445028157,IT Hub,Pune,1724,3169,Active,2,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,959
ATM04170,Aundh,18.553026319820212,73.81084733858012,Commercial,Pune,2838,3372,Active,21,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,631
ATM04171,Kothrud,18.512430850370215,73.80580723597697,IT Hub,Pune,0,3835,Active,6,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,637
ATM04172,Shivaji Nagar,18.529703743330025,73.85581714233906,Residential,Pune,281,3231,Active,3,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,779
ATM04173,Kothrud,18.50490013301158,73.81268466592547,Commercial,Pune,1859,3206,Active,40,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,637
ATM04174,Baner,18.564431714762716,73.7878162751556,Commercial,Pune,2915,3002,Active,60,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,609
ATM04175,Kothrud,18.506048914553485,73.80223785695809,Commercial,Pune,1958,4422,Active,2,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,638
ATM04176,Baner,18.55395496374905,73.78888113252108,Residential,Pune,2793,3879,Active,6,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,608
ATM04177,Hadapsar,18.504464213074243,73.91982118901021,Residential,Pune,917,2202,Active,25,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,597
ATM04178,Yerwada,18.558591461325147,73.88081609835884,IT Hub,Pune,3130,2186,Active,12,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,633
ATM04179,Hadapsar,18.514532815571037,73.92305242814224,IT Hub,Pune,811,2115,Active,34,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,595
ATM04180,Hadapsar,18.505029429839066,73.92784675175541,IT Hub,Pune,0,2693,Active,18,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,593
ATM04181,Kothrud,18.511899883732795,73.81076848788751,IT Hub,Pune,2817,2862,Active,3,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,636
ATM04182,Kothrud,18.502110726625112,73.80864380544482,Commercial,Pune,376,2618,Active,14,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,635
ATM04183,Camp,18.512847096883384,73.86102710844472,Residential,Pune,789,3553,Active,7,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,874
ATM04184,Viman Nagar,18.567304585536917,73.92027447099889,IT Hub,Pune,1906,2773,Active,8,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,637
ATM04185,Baner,18.56100508255219,73.78062284214694,IT Hub,Pune,1103,2003,Active,3,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,607
ATM04186,Camp,18.516769475320675,73.85075882384882,Residential,Pune,0,1715,Active,31,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,752
ATM04187,Kothrud,18.510699108455356,73.80323158707458,Mixed,Pune,0,3018,Active,8,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,636
ATM04188,Aundh,18.559479657840882,73.8019013871268,Mixed,Pune,0,3918,Active,7,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,698
ATM04189,Shivaji Nagar,18.526489181449843,73.84549499509565,Residential,Pune,146,3079,Active,9,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,705
ATM04190,Shivaji Nagar,18.535479633554903,73.85082148870917,Mixed,Pune,2130,4022,Active,107,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,615
ATM04191,Yerwada,18.563112678530526,73.8713238115541,Residential,Pune,2171,4048,Active,7,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,632
ATM04192,Hinjewadi,18.593189798517997,73.7444339211281,IT Hub,Pune,0,3173,Active,0,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,612
ATM04193,Aundh,18.56045071584813,73.81310609591837,Mixed,Pune,1177,1611,Active,42,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,631
